4747	NEFL	8	24950955	24956869	-
8740	TNFSF14	19	6658126	6670595	-
353141	LCE2D	1	152663411	152664659	+
54498	SMOX	20	4148779	4187747	+
6396	SEC13	3	10300929	10321188	-
1629	DBT	1	100186922	100249864	-
120	ADD3	10	109996350	110135565	+
157777	MCMDC2	8	66870749	66926436	+
2542	SLC37A4	11	119024351	119030906	-
159686	CFAP58	10	104339124	104455090	+
8313	AXIN2	17	65528563	65561622	-
102724316	SVIL-AS1	10	29409534	29487856	+
51665	ASB1	2	238426741	238452250	+
7798	LUZP1	1	23084017	23177808	-
730227	LINC01136	1	203298758	203305325	-
7408	VASP	19	45507430	45526989	+
79738	BBS10	12	76344486	76348442	-
22856	CHSY1	15	101175723	101251932	-
5663	PSEN1	14	73136435	73223691	+
643255	RARRES2P1	3	75658515	75659138	+
148066	ZNRF4	19	5455415	5456856	+
126731	CCSAP	1	229321005	229342941	-
3265	HRAS	11	532242	535567	-
79074	C2orf49	2	105337257	105359940	+
23291	FBXW11	5	171861549	172006873	-
24	ABCA4	1	93992837	94121149	-
219285	SAMD9L	7	93130054	93148401	-
123096	SLC25A29	14	100277986	100306547	-
7293	TNFRSF4	1	1211326	1216812	-
1050	CEBPA	19	33299934	33302564	-
5898	RALA	7	39622955	39708124	+
744	MPPED2	11	30384493	30586713	-
27346	TMEM97	17	28319041	28328685	+
255394	TCP11L2	12	106302026	106347455	+
29890	RBM15B	3	51391268	51397908	+
10218	ANGPTL7	1	11189289	11195981	+
10626	TRIM16	17	15627966	15682879	-
100847001	MIR5680	8	102125432	102125515	+
9463	PICK1	22	38056311	38075704	+
93556	EGFEM1P	3	168249522	168830599	+
5770	PTPN1	20	50510321	50584762	+
23313	KIAA0930	22	45192242	45240769	-
8774	NAPG	18	10525876	10552769	+
6329	SCN4A	17	63938554	63972918	-
2829	XCR1	3	46016990	46086803	-
7031	TFF1	21	42362282	42366535	-
27032	ATP2C1	3	130850500	131016712	+
7374	UNG	12	109097594	109110993	+
83593	RASSF5	1	206507530	206589284	+
100616448	MIR4792	3	24521362	24521435	-
100527960	MROH7-TTC4	1	54641740	54742657	+
221438	TREML5P	6	41249377	41249589	+
9101	USP8	15	50424359	50501083	+
3291	HSD11B2	16	67431133	67437553	+
55032	SLC35A5	3	112561709	112584439	+
3005	H1F0	22	37805107	37807436	+
9099	USP2	11	119355215	119381726	-
325	APCS	1	159587826	159588871	+
112802	KRT71	12	52543909	52553147	-
9793	CKAP5	11	46743534	46846308	-
256646	NUTM1	15	34343315	34357737	+
8209	C21orf33	21	44133612	44145723	+
6611	SMS	X	21940573	21994837	+
339524	LINC01140	1	87129765	87169204	+
10078	TSSC4	11	2400409	2403878	+
79956	ERMP1	9	5764061	5867091	-
100287879	LINC00994	3	64078361	64087363	-
140707	BRI3BP	12	124993648	125051845	+
9350	CER1	9	14715082	14724308	-
5075	PAX1	20	21705659	21718486	+
5864	RAB3A	19	18196799	18204064	-
284	ANGPT1	8	107249482	107498055	-
8405	SPOP	17	49598884	49678163	-
106479218	RN7SKP276	1	229410500	229410767	-
79644	SRD5A3	4	55346114	55373100	+
8826	IQGAP1	15	90388241	90502243	+
81606	LBH	2	30231531	30260033	+
442258	EEF1DP5	6	128580065	128580952	-
5196	PF4	4	73980825	73982124	-
83706	FERMT3	11	64206665	64223891	+
23409	SIRT4	12	120292199	120313242	+
6554	SLC10A1	14	69775835	69797289	-
477	ATP1A2	1	160115730	160143591	+
89958	SAPCD2	9	137062127	137070576	-
100861569	YBX1P5	5	72417559	72418526	+
2671	GFER	16	1984149	1987749	+
90011	KIR3DX1	19	54532692	54545768	+
2907	GRINA	8	143990058	143993415	+
54878	DPP8	15	65442463	65517713	-
54716	SLC6A20	3	45755449	45796553	-
30835	CD209	19	7739993	7747609	-
81616	ACSBG2	19	6135633	6193103	+
10953	TOMM34	20	44942130	44960520	-
5455	POU3F3	2	104854068	104858574	+
57659	ZBTB4	17	7459366	7484249	-
1856	DVL2	17	7225342	7234548	-
1572	CYP2F1	19	41114292	41128381	+
7349	UCN	2	27307400	27308445	-
53905	DUOX1	15	45129994	45165578	+
1473	CST5	20	23875935	23879743	-
79643	CHMP6	17	80991841	81000133	+
6094	ROM1	11	62612741	62615120	+
125115	KRT40	17	40977716	40987135	-
127733	UBXN10	1	20183106	20196060	+
10284	SAP18	13	21140514	21149085	+
643338	C15orf62	15	40769961	40772449	+
3619	INCENP	11	62123973	62155474	+
23357	ANGEL1	14	76786473	76812947	-
9668	ZNF432	19	52031379	52049124	-
131118	DNAJC19	3	180983709	180989774	-
117166	WFIKKN1	16	631012	634116	+
100874493	PIEZO1P2	20	58741189	58766333	-
162461	TMEM92	17	50271406	50281485	+
286183	NKAIN3	8	62248942	62999652	+
400945	LINC01376	2	18986451	19026971	-
100526760	ABHD14A-ACY1	3	51975026	51989202	+
388605	HS6ST1P1	1	21428268	21432234	+
9177	HTR3B	11	113904796	113949682	+
55718	POLR3E	16	22297366	22335103	+
339258	KRT17P7	17	20519073	20522228	-
9638	FEZ1	11	125445745	125496310	-
55203	LGI2	4	24991960	25030792	-
9725	TMEM63A	1	225840556	225882720	-
2717	GLA	X	101397791	101408013	-
101060171	ARMC4P1	10	27257939	27327430	+
8633	UNC5C	4	95162504	95549210	-
10673	TNFSF13B	13	108268240	108308484	+
1612	DAPK1	9	87497228	87708634	+
391109	OR10K1	1	158465562	158466503	+
83759	RBM4B	11	66664994	66677921	-
29057	FAM156A	X	52947254	52995472	-
390155	OR5T1	11	56275639	56276619	+
5883	RAD9A	11	67391952	67398412	+
10520	ZNF211	19	57633167	57644046	+
1951	CELSR3	3	48636463	48662915	-
338596	ST8SIA6	10	17315414	17455966	-
169355	IDO2	8	39934955	40016391	+
79666	PLEKHF2	8	95133721	95156685	+
3557	IL1RN	2	113099365	113134016	+
126295	ZNF57	19	2900898	2918646	+
26099	SZRD1	1	16367030	16398148	+
339788	LINC00298	2	7922425	7976814	-
613211	DEFB134	8	11993174	12000752	-
55742	PARVA	11	12376441	12535356	+
158405	KIAA1958	9	112486968	112665311	+
7994	KAT6A	8	41929479	42052026	-
114792	KLHL32	6	96898083	97142949	+
120066	OR5P3	11	7825037	7825972	-
3177	SLC29A2	11	66362521	66372476	-
347252	IGFBPL1	9	38406528	38424447	-
55346	TCP11L1	11	33039417	33079454	+
6540	SLC6A13	12	220621	262930	-
55713	ZNF334	20	46463660	46513559	-
59307	SIGIRR	11	405716	417454	-
121599	SPIC	12	101475276	101486997	+
11165	NUDT3	6	34287194	34392680	-
94005	PIGS	17	28553388	28571869	-
79762	C1orf115	1	220690286	220699157	+
8082	SSPN	12	26122024	26234777	+
10462	CLEC10A	17	7074537	7080635	-
7357	UGCG	9	111896766	111935374	+
4861	NPAS1	19	47019820	47045775	+
7105	TSPAN6	X	100627108	100637104	-
728568	C12orf73	12	103950202	103965725	-
51209	RAB9B	X	103822325	103832282	-
4850	CNOT4	7	135361795	135510127	-
2001	ELF5	11	34478791	34513800	-
8452	CUL3	2	224470150	224585397	-
150160	CCT8L2	22	16590758	16592810	-
6444	SGCD	5	155728636	156767788	+
84108	PCGF6	10	103302796	103351134	-
25987	TSKU	11	76782313	76798154	+
347404	LANCL3	X	37571569	37684463	+
22800	RRAS2	11	14277920	14364506	-
55658	RNF126	19	647526	663313	-
930	CD19	16	28931735	28939347	+
128876	FAM83C	20	35285731	35292422	-
10505	SEMA4F	2	74654228	74699013	+
30833	NT5C	17	75130225	75131965	-
653399	GSTTP2	22	280113	296074	-
1059	CENPB	20	3783851	3786690	-
55315	SLC29A3	10	71319253	71363390	+
8321	FZD1	7	91264468	91268817	+
11016	ATF7	12	53507856	53626415	-
9622	KLK4	19	50906352	50910745	-
9761	MLEC	12	120687124	120701864	+
81619	TSPAN14	10	80454271	80522635	+
2487	FRZB	2	182833275	182866770	-
43	ACHE	7	100889994	100896133	-
94103	ORMDL3	17	39921041	39927804	-
56911	MAP3K7CL	21	29077471	29175889	+
4122	MAN2A2	15	90902218	90922585	+
55260	TMEM143	19	48332356	48364237	-
150	ADRA2A	10	111077032	111080907	+
134083	OR2Y1	5	180739123	180740058	-
148206	ZNF714	19	21082147	21125094	+
124997	WDR81	17	1716523	1738599	+
100506713	ALOX12-AS1	17	6985123	7012334	-
100418735	SEPT7P8	19	53772695	53773286	-
2041	EPHA1	7	143390813	143408892	-
55653	BCAS4	20	50794894	50877736	+
23768	FLRT2	14	85530067	85628696	+
26762	HAVCR1	5	156979443	157059119	-
3687	ITGAX	16	31355134	31382997	+
79955	PDZD7	10	101007683	101031157	-
81790	RNF170	8	42849637	42897288	-
887	CCKBR	11	6259611	6272127	+
657	BMPR1A	10	86755786	86927969	+
3787	KCNS1	20	45091214	45101112	-
89853	MVB12B	9	126326844	126507041	+
6595	SMARCA2	9	2015219	2193624	+
3773	KCNJ16	17	70075225	70135608	+
116843	SLC18B1	6	132769368	132798632	-
2165	F13B	1	197038741	197067267	-
6767	ST13	22	40824535	40857008	-
1755	DMBT1	10	122560665	122643736	+
284417	TMEM150B	19	55308871	55334043	-
1636	ACE	17	63477061	63498380	+
333	APLP1	19	35868445	35879797	+
10690	FUT9	6	96015969	96215612	+
283130	SLC25A45	11	65375192	65383701	-
2823	GPM6A	4	175632937	176002691	-
55199	FAM86C1	11	71787511	71801234	+
1757	SARDH	9	133663074	133739958	-
130507	UBR3	2	169827463	170084131	+
65084	TMEM135	11	87037844	87328834	+
2932	GSK3B	3	119821321	120094417	-
2308	FOXO1	13	40555664	40666597	-
83447	SLC25A31	4	127730375	127774299	+
83743	GRWD1	19	48445773	48453907	+
100287082	GACAT2	18	8695856	8707621	-
4295	MLN	6	33794672	33804016	-
2697	GJA1	6	121435577	121449744	+
57187	THOC2	X	123600561	123733054	-
586	BCAT1	12	24810024	24949459	-
9753	ZSCAN12	6	28378821	28399768	-
100750225	PCAT1	8	127013154	127021014	+
403274	OR5H15	3	98168700	98169641	+
101927833	IFNL4P1	19	39264382	39265817	+
11107	PRDM5	4	120684907	120922866	-
10935	PRDX3	10	119167699	119178865	-
126353	MISP	19	748413	764319	+
4684	NCAM1	11	112961247	113278436	+
64096	GFRA4	20	3659292	3663399	-
51284	TLR7	X	12867083	12890361	+
54958	TMEM160	19	47045907	47048624	-
10965	ACOT2	14	73567620	73575658	+
11333	PDAP1	7	99394673	99408682	-
147495	APCDD1	18	10454628	10488701	+
55234	SMU1	9	33041852	33076716	-
27154	BRPF3	6	36196773	36232790	+
692094	MSMP	9	35752990	35754277	-
55004	LAMTOR1	11	72097292	72103387	-
3982	LIM2	19	51379909	51387956	-
3995	FADS3	11	61873523	61892224	-
64223	MLST8	16	2205177	2209417	+
3035	HARS	5	140673904	140691727	-
10457	GPNMB	7	23246206	23275110	+
387066	SNHG5	6	85677007	85678733	-
26628	OR7E47P	12	52079696	52108319	+
3743	KCNA7	19	49067418	49072941	-
23495	TNFRSF13B	17	16939084	16972088	-
440822	PIWIL3	22	24719034	24774720	-
8717	TRADD	16	67154185	67159909	-
23373	CRTC1	19	18683615	18782333	+
7750	ZMYM2	13	19957412	20091845	+
10052	GJC1	17	44794988	44830811	-
4828	NMB	15	84655129	84658611	-
1052	CEBPD	8	47736914	47738164	-
51503	CWC15	11	94962622	94973612	-
199953	TMEM201	1	9588843	9614877	+
11338	U2AF2	19	55654050	55674716	+
221477	C6orf89	6	36834886	36928964	+
55128	TRIM68	11	4598672	4608259	-
219484	OR5M8	11	56490435	56491370	-
121512	FGD4	12	32399523	32646050	+
375307	CATIP	2	218356757	218368393	+
54768	HYDIN	16	70802084	71230722	-
285498	RNF212	4	1056248	1113794	-
57522	SRGAP1	12	63844372	64147863	+
137994	LETM2	8	38382505	38409527	+
8913	CACNA1G	17	50560929	50629625	+
26525	IL36RN	2	113058638	113064744	+
343169	OR6F1	1	247711829	247712755	-
5826	ABCD4	14	74285277	74303064	-
4323	MMP14	14	22836533	22847600	+
92344	GORAB	1	170532122	170553834	+
58506	SCAF1	19	49640483	49658649	+
90271	OLMALINC	10	100373576	100388354	+
230	ALDOC	17	28573115	28576963	-
54998	AURKAIP1	1	1373730	1375438	-
51000	SLC35B3	6	8413066	8435606	-
2793	GNGT2	17	49206234	49210574	-
673	BRAF	7	140719331	140924764	-
8804	CREG1	1	167541013	167553819	-
3875	KRT18	12	52948871	52952901	+
106480190	RNU1-122P	1	148334612	148334767	-
6337	SCNN1A	12	6346843	6377357	-
85439	STON2	14	81260650	81427404	-
5599	MAPK8	10	48306639	48439360	+
51230	PHF20	20	35771999	35950377	+
81559	TRIM11	1	228393672	228406883	-
100113393	SNORD12B	20	49280313	49280415	+
345062	PRSS48	4	151276482	151291856	+
11149	BVES	6	105096822	105137174	-
93517	SDR42E1	16	81988855	82011488	-
100420113	KLF4P1	9	4803791	4805034	-
89	ACTN3	11	66546395	66563329	+
4640	MYO1A	12	57028517	57050765	-
122809	SOCS4	14	55027126	55049489	+
286256	LCN12	9	136949180	136955505	+
26054	SENP6	6	75601509	75718285	+
219437	OR5L1	11	55811467	55812402	+
4669	NAGLU	17	42535933	42544449	+
3903	LAIR1	19	54353624	54370556	-
55771	PRR11	17	59155499	59206709	+
91464	ISX	22	35066136	35087387	+
4725	NDUFS5	1	39026295	39034636	+
57143	ADCK1	14	77800058	77933954	+
5991	RFX3	9	3218297	3526001	-
5520	PPP2R2A	8	26291491	26372680	+
27239	GPR162	12	6821797	6827418	+
10350	ABCA9	17	68974632	69078978	-
2079	ERH	14	69380123	69398304	-
2068	ERCC2	19	45349837	45370647	-
10485	C1orf61	1	156404252	156456649	-
83636	C19orf12	19	29698886	29715789	-
377	ARF3	12	48928836	48957526	-
51380	CSAD	12	53157663	53180909	-
8369	HIST1H4G	6	26246611	26246977	-
5704	PSMC4	19	39971005	39981764	+
23246	BOP1	8	144262046	144291438	-
25852	ARMC8	3	138187248	138298389	+
9080	CLDN9	16	3012456	3014505	+
8502	PKP4	2	158456880	158681429	+
79692	ZNF322	6	26634383	26659752	-
6354	CCL7	17	34270216	34272242	+
57085	AGTRAP	1	11736085	11750771	+
406986	MIR203A	14	104117405	104117514	+
100129583	FAM47E	4	76214040	76283783	+
100529261	CHURC1-FNTB	14	64914361	65062655	+
645651	FAM90A14P	8	7713783	7719015	+
100302211	MIR1203	17	48156427	48156511	-
26037	SIPA1L1	14	71320418	71741229	+
724033	MIR663A	20	26208186	26208278	-
347376	H3F3AP5	X	50905355	50906368	+
283284	IGSF22	11	18704305	18726939	-
6155	RPL27	17	42998429	43002959	+
10100	TSPAN2	1	115048011	115089501	-
100463486	MTRNR2L8	11	10507887	10509176	-
84125	LRRIQ1	12	85036321	85273004	+
105379270	FAM197Y6	Y	9394048	9396987	-
140730	RIMS4	20	44751804	44810338	-
23046	KIF21B	1	200969386	201023700	-
6662	SOX9	17	72121020	72126420	+
4678	NASP	1	45583988	45618906	+
116835	HSPA12B	20	3732670	3753111	+
574029	DUSP5P1	1	228644910	228652412	+
55082	ARGLU1	13	106543314	106568166	-
693230	MIR645	20	50585786	50585879	+
401	PHOX2A	11	72239077	72244176	-
102466271	MIR6893	8	144435551	144435619	-
90007	MIDN	19	1248552	1259143	+
5787	PTPRB	12	70516850	70637440	-
439996	IFIT1B	10	89378056	89385205	+
55244	SLC47A1	17	19533854	19579033	+
55539	KCNQ1DN	11	2870033	2872105	+
57786	RBAK	7	5045821	5069488	+
158801	NKAPP1	X	120236452	120245267	-
100134229	JHDM1D-AS1	7	140177261	140179640	+
57172	CAMK1G	1	209583700	209613939	+
27243	CHMP2A	19	58551566	58555624	-
645312	GLTPP1	11	18188904	18191238	+
65083	NOL6	9	33460811	33473943	-
3419	IDH3A	15	78149326	78170542	+
8419	BFSP2	3	133397882	133475212	+
5099	PCDH7	4	30720378	31146801	+
3811	KIR3DL1	19	54816438	54830778	+
90060	CCDC120	X	49053432	49069858	+
6879	TAF7	5	141318490	141320784	-
26851	SNORD3B-1	17	19061912	19062128	+
441490	FTH1P18	X	37042882	37043794	-
57697	FANCM	14	45135939	45200890	+
170540	PPIAP17	20	16223750	16224535	-
26575	RGS17	6	153010891	153131284	-
6674	SPAG1	8	100157869	100241904	+
254956	MORN5	9	122159661	122200088	+
7165	TPD52L2	20	63865228	63891545	+
124454	EARS2	16	23522013	23557375	-
7025	NR2F1	5	93583337	93594613	+
84294	UTP23	8	116766503	116774684	+
406983	MIR200A	1	1167863	1167952	+
80213	TM2D3	15	101632977	101652391	-
26577	PCOLCE2	3	142817860	142889203	-
54931	TRMT10C	3	101561836	101566446	+
283547	LINC00639	14	38749339	38916882	-
64412	GZF1	20	23361585	23373062	+
55295	KLHL26	19	18637028	18670492	+
23326	USP22	17	20999593	21043409	-
6688	SPI1	11	47354858	47395640	-
386746	MRGPRG	11	3217944	3218813	-
374491	TPTE2P6	13	24580208	24597676	+
140462	ASB9	X	15243987	15270476	-
124411	ZNF720	16	31713229	31761565	+
117286	CIB3	19	16161368	16173525	-
9524	TECR	19	14527760	14565980	+
26471	NUPR1	16	28537341	28539174	-
3064	HTT	4	3074510	3243960	+
402415	XKRX	X	100886924	100957401	-
4824	NKX3-1	8	23678693	23682937	-
693154	MIR569	3	171106664	171106759	-
26517	TIMM13	19	2425624	2427916	-
112849	L3HYPDH	14	59465545	59484438	-
10951	CBX1	17	48070052	48101521	-
5423	POLB	8	42338452	42371813	+
9774	BCLAF1	6	136256863	136290645	-
9362	CPNE6	14	24070837	24078100	+
5694	PSMB6	17	4796144	4798503	+
80757	TMEM121	14	105526616	105530202	+
3702	ITK	5	157180896	157255185	+
79668	PARP8	5	50665899	50846522	+
100421133	PGAM5P1	5	109884602	109885499	-
11334	TUSC2	3	50324909	50328238	-
10004	NAALADL1	11	65044818	65059020	-
389558	FAM180A	7	135729598	135748869	-
51390	AIG1	6	143059363	143343594	+
101927134	LINC01470	5	152618965	152972349	-
22798	LAMB4	7	108011662	108130356	-
284100	YWHAEP7	17	37842949	37884743	-
7516	XRCC2	7	152646498	152676165	-
29969	MDFIC	7	114922154	115019916	+
165918	RNF168	3	196468783	196503768	-
503640	ARGFXP2	17	32150357	32151571	-
79854	LINC00115	1	826206	827522	-
285852	TREML4	6	41228292	41239386	+
39	ACAT2	6	159761957	159779112	+
140733	MACROD2	20	13995476	16053197	+
64282	PAPD5	16	50152918	50235310	+
64344	HIF3A	19	46297046	46343433	+
255928	SYT14	1	209938165	210171315	+
64207	IRF2BPL	14	77024543	77028699	-
58157	NGB	14	77265491	77271312	-
4956	ODF1	8	102551620	102561017	+
222699	TOB2P1	6	28215338	28218929	-
677770	SCARNA22	4	1974636	1974760	+
6208	RPS14	5	150444229	150449810	-
84304	NUDT22	11	64226258	64230016	+
10592	SMC2	9	104093808	104141419	+
84905	ZNF341	20	33731760	33792269	+
51527	GSKIP	14	96363452	96387290	+
283209	PGM2L1	11	74330312	74398465	-
11010	GLIPR1	12	75480733	75501936	+
93611	FBXO44	1	11654375	11663327	+
7097	TLR2	4	153684080	153710643	+
79751	SLC25A22	11	790475	798269	-
55101	ATP5SL	19	41431318	41447822	-
54539	NDUFB11	X	47142216	47145210	-
199675	MCEMP1	19	7677057	7679833	+
92270	ATP6AP1L	5	82278645	82344294	+
338645	LUZP2	11	24494304	25082640	+
349667	RTN4RL2	11	57460537	57477539	+
51310	SLC22A17	14	23346304	23354991	-
81573	ANKRD13C	1	70259002	70354977	-
55833	UBAP2	9	33921693	34048949	-
158431	ZNF782	9	96815628	96876698	-
1022	CDK7	5	69234795	69277430	+
8567	MADD	11	47269376	47330031	+
132321	C4orf33	4	129093674	129112688	+
22902	RUFY3	4	70704204	70808622	+
100133234	SBF1P1	8	55449197	55455321	-
387695	C10orf99	10	84173764	84185294	+
150297	C22orf42	22	32149006	32160448	-
3042	HBM	16	165974	166768	+
7042	TGFB2	1	218345334	218444619	+
8450	CUL4B	X	120524589	120575829	-
374875	HSD11B1L	19	5680765	5688523	+
30846	EHD2	19	47713344	47743134	+
55888	ZKSCAN7	3	44555175	44583464	+
2831	NPBWR1	8	52939908	52940894	+
2172	FABP6	5	160187367	160238722	+
8456	FOXN1	17	28506211	28538900	+
139065	SLITRK4	X	143622790	143636107	-
199713	NLRP7	19	54923509	54965184	-
57222	ERGIC1	5	172834220	172952685	+
79608	RIC3	11	8092965	8169088	-
55027	HEATR3	16	50065970	50107268	+
23498	HAAO	2	42766198	42794359	-
80000	GREB1L	18	21242225	21526273	+
10053	AP1M2	19	10572671	10587315	-
1350	COX7C	5	86617967	86620766	+
9557	CHD1L	1	147172804	147295766	+
100506757	LINC00629	X	134550024	134560398	+
84902	CEP89	19	32875925	32972029	-
257240	KLHL34	X	21655349	21658387	-
6005	RHAG	6	49605175	49636874	-
100422273	KCTD9P1	17	20111824	20112987	+
3423	IDS	X	149476990	149505354	-
2948	GSTM4	1	109656076	109665501	+
50943	FOXP3	X	49250436	49266505	-
340205	TREML1	6	41149097	41158450	-
10899	JTB	1	153974269	153977975	-
283149	BCL9L	11	118896140	118926072	-
203102	ADAM32	8	39107529	39284917	+
22869	ZNF510	9	96754549	96778549	-
9409	PEX16	11	45909669	45918123	-
55755	CDK5RAP2	9	120388869	120580170	-
6357	CCL13	17	34356452	34358610	+
7080	NKX2-1	14	36516397	36520225	-
54460	MRPS21	1	150293842	150308979	+
112401	BIRC8	19	53289601	53291622	-
7323	UBE2D3	4	102794383	102868893	-
5652	PRSS8	16	31131433	31135762	-
56923	NMUR2	5	152391541	152405279	-
10840	ALDH1L1	3	126103561	126181526	-
55687	TRMU	22	46335401	46357340	+
29881	NPC1L1	7	44512440	44541650	-
23049	SMG1	16	18804853	18926417	-
23555	TSPAN15	10	69451464	69549508	+
79659	DYNC2H1	11	103109431	103479863	+
100131760	GXYLT1P5	9	42974789	42976241	+
28690	TRAV3	14	21723889	21724321	+
23203	PMPCA	9	136410573	136423761	+
100420269	FBP2P1	9	87826498	87837232	-
80099	C7orf69	7	47795291	47819847	+
86	ACTL6A	3	179562880	179588405	+
11211	FZD10	12	130162459	130165740	+
80243	PREX2	8	67951921	68237033	+
1618	DAZL	3	16586792	16605499	-
390594	KBTBD13	15	65076816	65079938	+
51760	SYT17	16	19167834	19268334	+
823	CAPN1	11	65181215	65212006	+
7699	ZNF140	12	133076545	133107674	+
158724	FAM47A	X	34129752	34132330	-
26240	FAM50B	6	3831901	3851320	+
29841	GRHL1	2	9951663	10002284	+
55890	GPRC5C	17	74431341	74451658	+
3485	IGFBP2	2	216632828	216664436	+
4356	MPP3	17	43800799	43833192	-
30849	PIK3R4	3	130678934	130746852	-
4967	OGDH	7	44606522	44709070	+
100287362	PRSS46	3	46719583	46736431	-
29092	LINC00339	1	22025191	22031224	+
139341	FUNDC1	X	44523639	44542975	-
1643	DDB2	11	47214942	47239218	+
153770	PLAC8L1	5	146084149	146104383	-
10067	SCAMP3	1	155255979	155262703	-
83787	ARMC10	7	103074727	103099763	+
51108	METTL9	16	21597221	21657473	+
9985	REC8	14	24171853	24180408	+
5800	PTPRO	12	15322257	15598331	+
574495	MIR522	19	53751211	53751297	+
10238	DCAF7	17	63550435	63594279	+
123036	TC2N	14	91779751	91867536	-
114984	FLYWCH2	16	2882891	2899382	+
285401	LINC00698	3	63102688	63125062	+
56998	CTNNBIP1	1	9848276	9910322	-
8748	ADAM20	14	70520817	70564742	-
4659	PPP1R12A	12	79773563	79935455	-
126070	ZNF440	19	11814241	11835617	+
10003	NAALAD2	11	90131694	90193577	+
55066	PDPR	16	70113626	70163630	+
2687	GGT5	22	24219654	24245142	-
2899	GRIK3	1	36795527	37034243	-
349152	DPY19L2P2	7	103175013	103280466	-
84206	MEX3B	15	82041778	82046143	-
5393	EXOSC9	4	121801295	121817021	+
54905	CYP2W1	7	983157	989640	+
390980	ZNF805	19	57240685	57262738	+
4688	NCF2	1	183555562	183590921	-
54954	FAM120C	X	54068324	54183281	-
83955	NACAP1	8	101368893	101369595	+
103724389	LINC01170	5	124059794	124438520	-
22872	SEC31A	4	82818509	82900571	-
90632	LINC00473	6	165924048	165988039	-
8881	CDC16	13	114234845	114272675	+
81796	SLCO5A1	8	69667046	69835064	-
85415	RHPN2	19	32978592	33064918	-
29850	TRPM5	11	2403962	2423424	-
255809	C19orf38	19	10836572	10869791	+
79925	SPEF2	5	35617773	35814611	+
55596	ZCCHC8	12	122471599	122501073	-
343641	TGM6	20	2380908	2432753	+
2589	GALNT1	18	35581066	35711834	+
5970	RELA	11	65653596	65662972	-
112574	SNX18	5	54517759	54619249	+
8650	NUMB	14	73275210	73458580	-
27153	ZNF777	7	149431363	149460962	-
4067	LYN	8	55877305	56012447	+
2797	GNRH2	20	3039061	3045896	+
140453	MUC17	7	101020083	101058859	+
5347	PLK1	16	23678772	23690367	+
161835	FSIP1	15	39598643	39782838	-
102577425	ARHGAP23P1	16	33905444	33936913	-
2053	EPHX2	8	27491002	27597559	+
9817	KEAP1	19	10486120	10503378	-
5435	POLR2F	22	37953663	38041915	+
101929254	LRRC37A12P	1	32424476	32426537	-
5286	PIK3C2A	11	17086572	17207996	-
5032	P2RY11	19	10111521	10115389	+
11313	LYPLA2	1	23790789	23795539	+
5587	PRKD1	14	29576479	29927693	-
26268	FBXO9	6	53057807	53100873	+
79919	C2orf54	2	240886048	240896889	-
440695	ETV3L	1	157092043	157099808	-
6016	RIT1	1	155897808	155911402	-
342945	ZSCAN22	19	58327000	58342346	+
150684	COMMD1	2	61888723	62136070	+
121643	FOXN4	12	109277978	109309406	-
57495	NWD2	4	37245068	37449465	+
57336	ZNF287	17	16546689	16569211	-
619434	LINC00051	8	142198356	142209003	+
51052	PRLH	2	237566574	237567175	+
7424	VEGFC	4	176683534	176792745	-
10629	TAF6L	11	62771303	62787342	+
7993	UBXN8	8	30729131	30767006	+
79864	C11orf63	11	122881640	122963862	+
4253	CTAGE5	14	39265264	39351193	+
402665	IGLON5	19	51311848	51330848	+
7574	ZNF26	12	132986348	133027102	+
1289	COL5A1	9	134641790	134844843	+
84878	ZBTB45	19	58513530	58541712	-
3788	KCNS2	8	98427022	98430797	+
2266	FGG	4	154604134	154612808	-
10040	TOM1L1	17	54900691	54961967	+
90522	YIF1B	19	38303560	38315976	-
441478	NRARP	9	137299631	137302251	-
64857	PLEKHG2	19	39412582	39428415	+
63920	ZBED8	5	160393148	160400097	-
219537	SMTNL1	11	57536841	57550274	+
5566	PRKACA	19	14091688	14117747	-
64855	FAM129B	9	127505338	127579007	-
6790	AURKA	20	56369389	56392337	-
221091	LRRN4CL	11	62686402	62689899	-
55270	NUDT15	13	48037567	48052742	+
677681	SCARNA20	17	60231516	60231645	-
55449	DHRS4-AS1	14	23938731	23955112	-
84068	SLC10A7	4	146253981	146522351	-
574501	MIR499A	20	34990376	34990497	+
28882	IGKV2D-29	2	89947542	89948271	+
8732	RNGTT	6	88609897	88963716	-
100505876	CEBPZOS	2	37196451	37216193	+
3047	HBG1	11	5248272	5249857	-
221322	TBC1D32	6	121079494	121335382	-
55672	NBPF1	1	16562427	16613605	-
5128	CDK17	12	96278261	96400588	-
79921	TCEAL4	X	103576231	103587736	+
239	ALOX12	17	6993791	7010736	+
344167	FOXI3	2	88448207	88452535	-
805	CALM2	2	47160082	47176936	-
55975	KLHL7	7	23105734	23175421	+
83595	SOX7	8	10723768	10730574	-
353497	POLN	4	2071958	2242164	-
54566	EPB41L4B	9	109171974	109320964	-
2549	GAB1	4	143336830	143474565	+
972	CD74	5	150401637	150412936	-
8202	NCOA3	20	47501857	47656877	+
1850	DUSP8	11	1554051	1572839	-
780853	SNORD3C	17	19190029	19190245	-
219541	MED19	11	57703709	57712323	-
7791	ZYX	7	143381174	143391111	+
196383	RILPL2	12	123408567	123436733	-
134111	UBE2QL1	5	6448623	6496721	+
4437	MSH3	5	80654648	80876815	+
